id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
165,51,Cadmium,Cadmium,Cadmio,Cadmium,1.24,"[258, 480, 493, 550, 1095, 812, 1365, 1510, 1521, 1774, 1917, 1963, 877, 1130, 1116, 1538, 2269, 2503, 263, 768, 1290, 130, 750, 1747, 392, 532, 2188, 1836, 1526, 1974, 989, 1283, 1341, 757, 570, 1412, 1626, 227, 1668, 1689, 1715, 2230, 2254, 2368, 2438, 1913, 898, 1898, 1908, 1859, 2418]"
128,50,Schwermetalle,métaux lourds,metalli pesanti,heavy metals,1.22,"[533, 929, 1022, 1138, 62, 1447, 1432, 1917, 1963, 391, 877, 1130, 1417, 2122, 2269, 2487, 263, 984, 1670, 1747, 392, 542, 2152, 2188, 2557, 600, 810, 1783, 1974, 1510, 783, 1216, 100, 1412, 1420, 1604, 1717, 996, 1703, 1715, 2351, 2349, 2368, 2268, 898, 1908, 2193, 2400, 2476, 2478]"
187,41,Arsen,Arsenic,Arsenico,Arsenic,1.17,"[480, 1095, 812, 178, 1917, 877, 2099, 2269, 2487, 1492, 750, 921, 1747, 2547, 201, 392, 532, 1061, 1836, 1644, 1760, 1974, 1510, 1027, 1341, 659, 570, 1014, 1473, 1604, 1715, 2254, 1913, 1848, 1898, 1859, 2180, 2215, 2243, 2418, 2517]"
86,36,Campylobacter spp.,Campylobacter spp.,Campylobacter spp.,Campylobacter spp.,1.61,"[87, 610, 970, 1803, 1073, 990, 1214, 1281, 1399, 1490, 27, 1863, 670, 1843, 709, 758, 992, 705, 1469, 998, 1059, 2089, 2265, 5, 103, 372, 1196, 189, 355, 1074, 1674, 2550, 1822, 2007, 2174, 2464]"
63,36,Antibiotika,antibiotiques,antibiotici,antibiotics,1.5,"[879, 74, 407, 438, 919, 1090, 133, 307, 376, 707, 1065, 1333, 1354, 1376, 1542, 1910, 923, 2127, 139, 201, 2041, 292, 1429, 2081, 1501, 73, 203, 930, 67, 279, 823, 1647, 2185, 2118, 2325, 2524]"
99,33,Vibrio spp.,Vibrio spp.,Vibrio spp.,Vibrio spp.,1.52,"[20, 278, 502, 777, 940, 1073, 1296, 1519, 1503, 558, 903, 1507, 1864, 626, 1327, 1555, 705, 1469, 789, 1932, 1691, 434, 741, 841, 995, 1275, 174, 1072, 1139, 2203, 2464, 1872, 2290]"
119,32,Norovirus,Norovirus,Norovirus,Norovirus,1.16,"[78, 305, 95, 774, 947, 1803, 1051, 1281, 1091, 1399, 1782, 2055, 2534, 42, 734, 1683, 2143, 2198, 358, 1390, 1749, 2028, 2119, 1722, 1976, 920, 943, 1635, 1718, 2333, 1928, 2150]"
106,25,Bacillus cereus (sensu lato),Bacillus cereus (sensu lato),Bacillus cereus (sensu lato),Bacillus cereus (sensu lato),1.28,"[37, 1667, 239, 857, 912, 1184, 1150, 1268, 2110, 1571, 1049, 505, 1144, 2181, 769, 918, 1211, 1287, 194, 851, 2328, 2391, 1830, 1803, 2472]"
166,25,Bisphenol A (BPA),Bisphénol A (BPA),Bisfenolo A (BPA),Bisphenol A (BPA),1.44,"[346, 782, 820, 1225, 1550, 1917, 1970, 1177, 1698, 2376, 263, 2486, 542, 891, 1468, 2024, 2327, 444, 680, 796, 953, 1331, 1451, 1988, 2556]"
181,23,hochpathogene Aviären Influenza (HPAI),virus de l'influenza aviaire hautement pathogène (IAHP),virus ad alta patogenicità (HPAI) di influenza aviaria,highly pathogenic avian influenza (HPAI) virus,1.74,"[1906, 2393, 2564, 2566, 1323, 1780, 1900, 2277, 1536, 2484, 116, 1335, 2255, 2076, 432, 1313, 1406, 1874, 2031, 2250, 1797, 2159, 2300]"
167,22,Quecksilber,Mercure,Mercurio,Mercury,1.09,"[258, 321, 471, 1095, 1185, 772, 1772, 1917, 1963, 391, 1116, 1538, 2492, 130, 750, 273, 532, 1689, 1715, 2368, 1913, 1908]"
87,21,Campylobacter jejuni,Campylobacter jejuni,Campylobacter jejuni,Campylobacter jejuni,1.52,"[609, 1214, 847, 990, 1972, 1851, 758, 992, 1534, 2516, 5, 372, 1181, 1074, 1583, 1704, 1754, 1674, 2007, 2174, 2233]"
9,21,Staphylococcus aureus,Staphylococcus aureus,Staphylococcus aureus,Staphylococcus aureus,1.14,"[239, 476, 1168, 1184, 160, 1490, 2292, 2403, 1801, 2114, 1469, 2409, 862, 1422, 694, 950, 766, 1382, 1594, 1784, 1830]"
109,19,Nanopartikeln,Nanoparticules,Nanoparticole,Nanoparticles,1.26,"[308, 1586, 1951, 81, 2313, 479, 1670, 85, 2214, 1992, 1558, 2002, 137, 1216, 147, 488, 1703, 1921, 2189]"
90,17,Clostridium botulinum,Clostridium botulinum,Clostridium botulinum,Clostridium botulinum,1.41,"[7, 113, 105, 970, 40, 11, 348, 1371, 2522, 2098, 649, 2357, 306, 1569, 2338, 2353, 2339]"
246,16,Acrylamid,Acrylamide,Acrilammide,Acrylamide,1.38,"[458, 591, 1480, 1902, 1920, 967, 1639, 718, 962, 1172, 1593, 1770, 1894, 1858, 2420, 2367]"
2,15,Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),Hepatitis E Virus (HEV),1.73,"[484, 774, 1091, 61, 834, 2303, 2451, 1749, 1726, 13, 1247, 1679, 2289, 2060, 2150]"
361,14,Extended-Spectrum-Betalaktamasen (ESBL),Bactéries productrices de béta-lactamases à spectre élargi (ESBL),Le beta-lattamasi a spettro esteso (ESBL),Extended Spectrum β-Lactamase (ESBL),1.29,"[1954, 1965, 2308, 2114, 1853, 2494, 2455, 2275, 2039, 1813, 1295, 1686, 2391, 2523]"
35,14,Cryptosporidium spp.,Cryptosporidium spp.,Cryptosporidium spp.,Cryptosporidium spp.,1.64,"[35, 87, 280, 52, 2239, 705, 63, 83, 455, 1353, 2046, 2259, 2460, 1817]"
127,14,Perfluoroctansulfonsäure (PFOS),acide perfluorooctanesulfonique (PFOS),acido perfluoroottansolfonico,Perfluorooctanesulfonic acid (PFOS),1.57,"[246, 389, 58, 931, 1713, 2151, 377, 296, 1668, 2182, 2140, 2241, 1878, 2406]"
94,14,Salmonella Typhimurium,Salmonella Typhimurium,Salmonella Typhimurium,Salmonella Typhimurium,1.21,"[1573, 1498, 1965, 2049, 1769, 123, 2475, 9, 294, 465, 715, 1424, 1709, 2314]"
518,13,Nanoplastik,nanoplastique,nanoplastica,Nanoplastic,1.38,"[2503, 2456, 2392, 2389, 2358, 2413, 2495, 2513, 2193, 2175, 2169, 2331, 2518]"
180,13,Phthalate,phtalates,ftalati,phthalates,1.31,"[187, 277, 1365, 295, 1020, 542, 1136, 2562, 779, 1283, 1628, 1755, 2426]"
79,13,Zucker,sucre,zucchero,sugar,1.0,"[1648, 2088, 1907, 2191, 1123, 2015, 2439, 712, 846, 1744, 1892, 2056, 2340]"
238,13,Vibrio parahaemolyticus,Vibrio parahaemolyticus,Vibrio parahaemolyticus,Vibrio parahaemolyticus,1.23,"[502, 741, 777, 1519, 1864, 1555, 2419, 1777, 434, 1275, 2102, 2365, 2341]"
88,13,Campylobacter coli,Campylobacter coli,Campylobacter coli,Campylobacter coli,1.46,"[990, 1175, 758, 1045, 5, 372, 1074, 1583, 1704, 1674, 1754, 2174, 2514]"
528,11,Hochverarbeitete Lebensmittel (Ultra-processed Food),Aliment ultratransformé (AUT),Cibi ultralavorati,Ultra-processed Food (UPF),1.09,"[2223, 2298, 2371, 2283, 2483, 2224, 2466, 2445, 2448, 2396, 2545]"
10,11,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,Toxoplasma gondii,1.55,"[144, 52, 753, 2006, 2239, 2538, 2542, 248, 1114, 1332, 2226]"
261,11,Pseudomonas,Pseudomonas,Pseudomonas,Pseudomonas,1.36,"[1354, 540, 2220, 703, 805, 927, 1084, 989, 595, 2163, 2468]"
114,11,Klebsiella,Klebsiella,Klebsiella,Klebsiella,1.36,"[278, 1530, 1793, 2412, 1088, 1536, 1808, 1813, 1382, 2369, 2153]"
121,11,Hepatitis A virus,Virus de l'hépatite A,Virus dell'epatite A,Hepatitis A virus,1.45,"[774, 1032, 1091, 1914, 42, 2451, 165, 1749, 1976, 112, 2150]"
176,11,Yersinia enterocolitica,Yersinia enterocolitica,Yersinia enterocolitica,Yersinia enterocolitica,1.55,"[1004, 1966, 2281, 1006, 1469, 1495, 442, 1382, 1617, 1739, 2060]"
89,11,Cronobacter sakazakii,Cronobacter sakazakii,Cronobacter sakazakii,Cronobacter sakazakii,1.36,"[7, 886, 719, 11, 1120, 1478, 1068, 1974, 716, 2060, 2468]"
203,10,Ochratoxin A (OTA),Ochratoxine A (OTA),Ocratossina A (OTA),Ochratoxin A (OTA),1.4,"[2282, 2450, 1619, 2017, 916, 1591, 236, 2474, 2366, 2306]"
230,10,Nitrate,Nitrate,Nitrato,Nitrate,1.4,"[516, 351, 2123, 750, 394, 2362, 633, 1577, 2237, 1810]"
298,10,Deoxynivalenol (DON),Déoxynivalénol (DON),Deossinivalenolo (DON),Deoxynivalenol (DON),1.3,"[728, 1529, 1979, 2282, 2017, 916, 901, 726, 2246, 2366]"
150,9,Glyphosat,Glyphosate,Glifosato,Glyphosate,1.22,"[129, 792, 1548, 425, 1413, 666, 871, 1407, 1865]"
45,9,Aspartam,Aspartam,Aspartam,Aspartam,1.33,"[809, 813, 602, 2009, 2297, 691, 938, 1721, 2480]"
20,9,EHEC,EHEC,EHEC,EHEC,1.78,"[1246, 222, 1561, 118, 234, 920, 329, 357, 2005]"
333,8,Bacillus spp.,Bacillus spp.,Bacillus spp.,Bacillus spp.,1.12,"[1066, 1268, 1108, 2409, 1227, 1287, 2206, 2328]"
197,8,Nitrite,Nitrite,Nitrito,Nitrite,1.62,"[226, 316, 516, 259, 750, 394, 633, 1577]"
112,8,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,Aeromonas spp.,1.5,"[1073, 1469, 829, 1084, 1072, 1139, 2221, 1734]"
363,8,Lebensmittelzusatzstoff,additif alimentaire,additivo alimentare,food additive,1.38,"[1138, 1321, 2278, 1163, 1315, 1408, 1467, 1755]"
42,8,Trifluoracetat (TFA),Trifluoracétate (TFA),Trifluoracetato (TFA),Trifluoracetate (TFA),1.12,"[1496, 1854, 2544, 2204, 2561, 2129, 2481, 2437]"
66,8,Canabidiol (CBD),Canabidiol (CBD),Canabidiolo (CBD),Canabidiol (CBD),1.5,"[467, 1145, 298, 1249, 353, 1672, 32, 199]"
271,7,Weichmacher,Plastifiant,Plastificante,Plasticiser,1.43,"[2376, 1290, 607, 2142, 1980, 2139, 2216]"
185,7,Mineralöl,Huile minérale,Olio minerale,Mineral oil,1.43,"[1138, 1094, 812, 359, 2166, 156, 989]"
118,7,Aspergillus,Aspergillus,Aspergillus,Aspergillus,1.43,"[252, 976, 1653, 2183, 1977, 2157, 2213]"
256,7,Parasiten,Parasites,Parassiti,Parasites,1.29,"[681, 2239, 520, 1711, 1304, 578, 2208]"
130,7,Bisphenol S,Bisphénol S,Bisfenolo S,Bisphenol S,1.29,"[1970, 430, 1698, 953, 1592, 1988, 2384]"
503,7,Aflatoxin,Aflatoxine,Aflatossina,Aflatoxin,1.14,"[2282, 2017, 2273, 2366, 2427, 2219, 2306]"
202,7,Antibiotikaresistente Milchsäurebakterien,Bactéries lactiques résistantes aux antibiotiques,Batteri lattici resistenti agli antibiotici,Antibiotic-resistant lactic acid bacteria,1.71,"[233, 919, 424, 696, 2287, 2231, 2524]"
450,7,Fluoride,Fluorure,Fluoruro,Fluoride,1.0,"[2291, 2378, 2509, 2052, 1596, 2551, 2082]"
23,6,Anisakis spp.,Anisakis spp.,Anisakis spp.,Anisakis spp.,1.17,"[98, 1540, 2344, 1193, 2429, 2345]"
297,6,Gluten,gluten,glutine,gluten,1.5,"[1548, 2506, 2212, 2496, 725, 2527]"
123,6,Salmonella Infantis,Salmonella Infantis,Salmonella Infantis,Salmonella Infantis,1.33,"[45, 676, 2309, 702, 294, 2173]"
249,6,Nickel,Nickel,Nichel,Nickel,1.33,"[480, 1116, 1526, 1412, 1604, 1668]"
255,6,Chronic Wasting Disease (CWD),Maladie débilitante chronique (CWD),Malattia del deperimento cronico (CWD),Chronic Wasting Disease (CWD),1.5,"[514, 2027, 1899, 1532, 1328, 1986]"
8,6,Sapovirus,Sapovirus,Sapovirus,Sapovirus,1.17,"[774, 1051, 2143, 1045, 2028, 920]"
273,6,Koffein,Caféine,Caffeina,caffein,1.17,"[622, 747, 1374, 926, 1574, 1742]"
96,6,Polystyrol (PS),Polystyrène (PS),Polistirene (PS) anche Polistirolo (PS),polystyrene (PS),1.67,"[14, 2086, 2408, 2392, 1465, 2175]"
80,6,Salz,sel,sale,salt,1.33,"[1119, 1612, 1367, 1580, 1437, 1825]"
348,6,Salmonella enterica,Salmonella enterica,Salmonella enterica,Salmonella enterica,1.0,"[1161, 1965, 2336, 2220, 1752, 1068]"
277,6,Microcystine,Microcystine,Microcistina,Microcystin,1.17,"[2026, 643, 1200, 1325, 2164, 2280]"
48,6,marine Biotoxine,biotoxines marines,biotossine marine,marine biotoxines,1.83,"[96, 941, 89, 705, 1139, 2529]"
189,6,Helicobacter pylori,Helicobacter pylori,Helicobacter pylori,Helicobacter pylori,1.67,"[1019, 203, 1007, 1279, 1270, 2320]"
402,5,Thallium,Thallium,Tallio,Thallium,1.0,"[1352, 1531, 1689, 1898, 2100]"
174,5,Fungizid,Fongicide,Fungicida,Fungicide,1.4,"[426, 495, 525, 377, 2473]"
232,5,Shewanella spp.,Shewanella spp.,Shewanella spp.,Shewanella spp.,1.4,"[2404, 1013, 2253, 1941, 2205]"
36,5,Giardia spp.,Giardia spp.,Giardia spp.,Giardia spp.,2.0,"[35, 87, 2239, 705, 1877]"
103,5,GMO (genetisch modifizierter Organismus),OGM (organisme génétiquement modifié),OGM (organismo geneticamente modificato),Genetically modified organism (GMO),1.4,"[1720, 138, 31, 441, 1866]"
344,5,Chrom,Chrome,Cromo,Chromium,1.2,"[1116, 2487, 1017, 1668, 2254]"
195,5,Escherichia coli (ExPEC),Escherichia coli (ExPEC),Escherichia coli (ExPEC),Escherichia coli (ExPEC),2.2,"[224, 420, 439, 2497, 251]"
288,5,T-2,T-2,T-2,T-2,1.2,"[682, 2017, 2090, 1675, 1998]"
4,5,Bacillus cytotoxicus,Bacillus cytotoxicus,Bacillus cytotoxicus,Bacillus cytotoxicus,1.4,"[37, 1958, 505, 861, 2328]"
69,5,Tetrahydrocannabinol (THC),Tétrahydrocannabinol (THC),Tetraidrocannabinolo (THC),Tetrahydrocannabinol (THC),1.4,"[656, 2247, 199, 1636, 2135]"
437,5,Zearalenon,Zéaralénone,Zearalenone,Zearalenone (ZEN),1.2,"[1529, 2017, 2222, 2246, 2366]"
209,5,Anorganische Arsen,Arsenic inorganique,Arsenico inorganica,Inorganic arsenic,1.0,"[258, 921, 1027, 1172, 2215]"
379,5,Polycyclische aromatische Kohlenwasserstoffe (PAK),Hydrocarbure aromatique polycyclique (HAP),"Idrocarburi policiclici aromatici (IPA, PAHs)",polycyclic aromatic hydrocarbons (PAHs),1.2,"[1774, 1902, 1182, 1388, 2482]"
425,5,Kupfer,Cuivre,Rame,Copper,1.0,"[1521, 1487, 2254, 1859, 2418]"
18,5,Escherichia albertii,Escherichia albertii,Escherichia albertii,Escherichia albertii,1.4,"[1158, 2025, 1896, 1700, 1989]"
43,5,Titandioxid (TiO2),Titandioxide (TiO2),Titandioxide (TiO2),Titandioxid (TiO2),1.4,"[848, 2313, 2214, 2330, 1756]"
7,5,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,Cyclospora spp.,1.2,"[615, 2239, 2465, 2014, 2060]"
365,5,Anisakidae,Anisakidae,Anisakidae,Anisakidae,1.2,"[1151, 1540, 1193, 1304, 2429]"
306,5,Furan,Furane,Furano,Furan,2.2,"[824, 967, 953, 1411, 1770]"
120,5,Rotavirus,Rotavirus,Rotavirus,Rotavirus,1.2,"[1042, 2534, 42, 920, 2333]"
147,5,Echinococcus multilocularis,Echinococcus multilocularis,Echinococcus multilocularis,Echinococcus multilocularis,1.6,"[970, 1952, 1133, 1098, 1905]"
485,4,Salmonella Strathcona,Salmonella Strathcona,Salmonella Strathcona,Salmonella Strathcona,1.0,"[1811, 2395, 2424, 2499]"
98,4,Organophosphatester,esters d'organophosphate,esteri di organofosfati,organophosphate ester,1.5,"[19, 2479, 86, 1685]"
483,4,Perfluoroctanoat (PFOA),perfluorooctanoate (PFOA),perfluorottanoato (PFOA),perfluorooctanoate (PFOA),1.25,"[2151, 2140, 1806, 2406]"
314,4,Sarcocystis spp.,Sarcocystis spp.,Sarcocystis spp.,Sarcocystis spp.,1.25,"[1570, 2538, 2542, 874]"
49,4,künstlicher Süßstoff,édulcorant artificiel,dolcificante artificiale,artificial sweetener,1.0,"[1522, 1835, 1273, 2537]"
251,4,Trichinella spp.,Trichinella spp.,Trichinella spp.,Trichinella spp.,1.0,"[486, 1398, 1638, 1730]"
28,4,Clostridioides difficile,Clostridioides difficile,Clostridioides difficile,Clostridioides difficile,1.25,"[37, 1073, 249, 652]"
234,4,Sucralose,Sucralose,Sucralosio,Sucralose,1.0,"[543, 386, 2111, 2297]"
225,4,Barium,Baryum,Bario,Barium,1.0,"[2269, 793, 1689, 1898]"
153,4,Hepatitis,Hépatite,Epatite,Hepatitis,1.5,"[2451, 146, 112, 2150]"
401,4,Enterococcus spp.,Enterococcus spp.,Enterococcus spp.,Enterococcus spp.,1.25,"[1350, 1650, 2409, 1818]"
474,4,Enniatin,Ennitatine,Ennitatina,Enniatin,1.25,"[2282, 2176, 2246, 1787]"
137,4,Klimawandel,Changement climatique,Cambiamento climatico,Climate change,1.25,"[1927, 2002, 1673, 2154]"
226,4,Shigella spp.,Shigella spp.,Shigella spp.,Shigella spp.,1.25,"[2012, 2040, 320, 1469]"
468,4,Organophosphor Flammschutzmittel (OPFM),retardateurs de flamme organophosphorés (OPFRs),ritardanti di fiamma organofosfati (OPFR),organophosphate flame retardants (OPFRs),1.5,"[1741, 2142, 1980, 2139]"
145,4,Mangelernährung,Malnutrition,Malnutrizione,Malnutrition,1.25,"[1208, 1664, 76, 2571]"
148,4,Radioaktivität,Radioactivité,Radioattività,Radioactivity,1.5,"[255, 658, 2000, 319]"
156,4,Listeria innocua,Listeria innocua,Listeria innocua,Listeria innocua,2.0,"[267, 1453, 2270, 195]"
284,4,MOSH,MOSH,MOSH,MOSH,1.0,"[674, 1511, 773, 2244]"
308,4,Fumonisine,Fumonisines,Fumonisine,Fumonisins,1.0,"[1529, 1979, 836, 2017]"
287,4,Salmonella Infantis,Salmonella Infantis,Salmonella Infantis,Salmonella Infantis,1.5,"[1217, 1498, 949, 1394]"
241,4,Alternariol,alternariol,alternariolo,alternariol,1.25,"[436, 1169, 1605, 1890]"
101,4,Brucella spp.,Brucella spp.,Brucella spp.,Brucella spp.,2.0,"[25, 730, 1469, 581]"
107,3,Clostridium perfringens,Clostridium perfringens,Clostridium perfringens,Clostridium perfringens,1.33,"[951, 106, 1134]"
286,3,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,Salmonella Senftenberg,1.33,"[1032, 2309, 678]"
162,3,Toxocara spp.,Toxocara spp.,Toxocara spp.,Toxocara spp.,1.33,"[90, 2332, 2526]"
92,3,Fettleibigkeit,obésité,obesità,obesity,1.0,"[44, 4, 122]"
62,3,Tierarzneimittel,les médicaments pour animaux,farmaci per animali,animal drugs,1.67,"[524, 1204, 53]"
323,3,Recycled High-Density Polyethylene (HDPE),Recycled High-Density Polyethylene (HDPE),Recycled High-Density Polyethylene (HDPE),Recycled High-Density Polyethylene (HDPE),1.67,"[945, 1465, 2162]"
144,3,Salmonella Newport,Salmonella Newport,Salmonella Newport,Salmonella Newport,1.33,"[74, 1524, 1494]"
227,3,Erythrit,Érythritol,Eritritolo,Erythritol,1.33,"[1551, 323, 2295]"
218,3,Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),Human circovirus 1 (HCirV-1),1.67,"[2028, 287, 1620]"
470,3,Blastocystis sp.,Blastocystis sp.,Blastocystis sp.,Blastocystis sp.,1.33,"[2044, 1743, 2421]"
95,3,Arcobacter spp.,Arcobacter spp.,Arcobacter spp.,Arcobacter spp.,2.67,"[50, 1267, 1139]"
332,3,Penicillium spp.,Penicillium spp.,Penicillium spp.,Penicillium spp.,1.67,"[1259, 2157, 2213]"
476,3,Trypanosoma cruzi,Trypanosoma cruzi,Trypanosoma cruzi,Trypanosoma cruzi,1.0,"[2239, 2423, 1888]"
248,3,Persistente organische Schadstoffe (POP),polluants organiques persistants (POP),inquinanti organici persistenti (POP),persistent organic pollutants (POPs),1.0,"[2122, 468, 2491]"
