id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
338,2,glycidyl esters (GEs),glycidyl esters (GEs),glycidyl esters (GEs),glycidyl esters (GEs),1.5,"[989, 1598]"
26,2,Listeria monocytogenes,Listeria monocytogenes,Listeria monocytogenes,Listeria monocytogenes,1.5,"[989, 2013]"
234,2,Sucralose,Sucralose,Sucralosio,Sucralose,1.0,"[386, 2111]"
185,2,Mineralöl,Huile minérale,Olio minerale,Mineral oil,1.5,"[1094, 989]"
63,2,Antibiotika,antibiotiques,antibiotici,antibiotics,1.5,"[438, 2118]"
243,2,Carboxymethylcellulosen (CMC),Carboxyméthylcellulose (CMC),Carbossimetilcellulosa (CMC),Carboxymethylcellulose (CMC),2.0,"[825, 445]"
341,2,Schimmelpilze,Moisissure,Muffa,Mold,1.5,"[1223, 989]"
225,2,Barium,Baryum,Bario,Barium,1.0,"[1689, 1898]"
402,2,Thallium,Thallium,Tallio,Thallium,1.0,"[1689, 1898]"
227,2,Erythrit,Érythritol,Eritritolo,Erythritol,1.0,"[1551, 323]"
373,1,Niacin (Vitamin B3),Niacine (Vitamine B3),Niacina (Vitamina B3),Niacin (Vitami B3),1.0,[1164]
371,1,Heterozyklische aromatische Amine,Amines aromatiques hétérocycliques,Ammine aromatiche eterocicliche,Heterocyclic Aromatic Amines,3.0,[1159]
370,1,Polycyclische aromatische Kohlenwasserstoffe,Hydrocarbure aromatique polycyclique,Idrocarburi policiclici aromatici,Polycyclic aromatic hydrocarbon,3.0,[1159]
307,1,Natriumphosphat,Phosphate de sodium,Fosfato di sodio,Trisodium phosphate,2.0,[825]
369,1,leucin,leucine,leucina,leucine,1.0,[1157]
221,1,kurzkettige Chlorparaffine (SCCP),paraffines chlorées à chaîne courte (PCCC),paraffine clorurate a catena corta (PCCC),short-chain chlorinated paraffins (SCCP),1.0,[534]
142,1,Isoflavone,Isoflavone,Isoflavone,Isoflavones,1.0,[621]
62,1,Tierarzneimittel,les médicaments pour animaux,farmaci per animali,animal drugs,2.0,[524]
236,1,Flüssigstickstoff,Azote liquide,Azoto liquido,Liquid nitrogen,1.0,[413]
335,1,Withania somnifera (ashwagandha),Withania somnifera (ashwagandha),Withania somnifera (ashwagandha),Withania somnifera (ashwagandha),1.0,[965]
106,1,Bacillus cereus (sensu lato),Bacillus cereus (sensu lato),Bacillus cereus (sensu lato),Bacillus cereus (sensu lato),1.0,[912]
219,1,Acesulfam-K,Acésulfame K,Acesulfame K,Acesulfame K,1.0,[289]
367,1,Mono- und Diglyceride von Speisefettsäuren (E471),Mono et diglycérides d'acides gras (E471),Mono- e digliceridi degli acidi grassi (E471),Mono- and diglycerides of fatty acids (E471),1.0,[1154]
20,1,EHEC,EHEC,EHEC,EHEC,1.0,[1246]
19,1,STEC/VTEC,STEC/VTEC,STEC/VTEC,STEC/VTEC,1.0,[1246]
517,1,Omega-6-Fettsäuren,Oméga-6,Omega-6,omega-6 fatty acid,2.0,[2124]
448,1,psychoaktive Droge,drogue psychoactive,farmaco psicoattivo,psychoactive drug,1.0,[2070]
359,1,Magnaporthe oryzae,Magnaporthe oryzae,Magnaporthe oryzae,Magnaporthe oryzae,1.0,[1129]
292,1,Glycerin,Glycérol,Glicerolo,Glycerol,1.0,[708]
230,1,Nitrate,Nitrate,Nitrato,Nitrate,1.0,[750]
398,1,Butylhydroxyanisol,Hydroxyanisole butylé,Butilidrossianisolo,Butylated hydroxyanisole,1.0,[1319]
103,1,GMO (genetisch modifizierter Organismus),OGM (organisme génétiquement modifié),OGM (organismo geneticamente modificato),Genetically modified organism (GMO),1.0,[138]
284,1,MOSH,MOSH,MOSH,MOSH,1.0,[1511]
461,1,Ethanol,Éthanol,Etanolo,Ethanol,1.0,[1696]
374,1,Rhodamin-B,Rhodamine-B,Rhodamina-B,Rhodamine-B,1.0,[1167]
118,1,Aspergillus,Aspergillus,Aspergillus,Aspergillus,1.0,[1653]
178,1,Fusarium sambucinum,Fusarium sambucinum,Fusarium sambucinum,Fusarium sambucinum,1.0,[1653]
81,1,Palmöl,huile de palme,olio di palma,palmoil,1.0,[1426]
274,1,Baikiain,Baikiain,Baikiain,Baikiain,3.0,[637]
516,1,Methylquecksilber,Méthylmercure,Metilmercurio,Methylmercury,1.0,[2115]
301,1,Metalle der Seltenen Erden (REE),Terre rare (REE),Terre rare (REE),rare earth elements (REE),2.0,[749]
315,1,Ethylcarbamat (Urethan),Éthylcarbamate (Uréthane),Etilcarbammato (Uretano),Ethyl Carbamate,1.0,[881]
260,1,benzaldehyd,benzaldéhyde,Benzaldeide,benzaldehyde,1.0,[537]
259,1,furfural,furfural,furfurale,furfural,1.0,[537]
258,1,"2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine","2,3,5-Trimethylpyrazine",1.0,[537]
108,1,Trimethylaminoxid,Oxyde de triméthylamine,Trimetilammina-N-ossido,Trimethylamine N-oxide,3.0,[38]
422,1,Muscimol,MuscimolE,Muscimolo,Muscimol,1.0,[1915]
290,1,Saccharin,Saccharine,Saccarina,Saccharin,2.0,[691]
202,1,Antibiotikaresistente Milchsäurebakterien,Bactéries lactiques résistantes aux antibiotiques,Batteri lattici resistenti agli antibiotici,Antibiotic-resistant lactic acid bacteria,2.0,[424]
233,1,Glutaminsäure,Acide glutamique,Acido glutammico,Glutamic acid,1.0,[381]
297,1,Gluten,gluten,glutine,gluten,1.0,[725]
127,1,Perfluoroctansulfonsäure (PFOS),acide perfluorooctanesulfonique (PFOS),acido perfluoroottansolfonico,Perfluorooctanesulfonic acid (PFOS),2.0,[377]
174,1,Fungizid,Fongicide,Fungicida,Fungicide,2.0,[377]
492,1,Ibotensäure,Acide iboténique,Acido ibotenico,Ibotenic acid,1.0,[1915]
507,1,Garcinia cambogia,Garcinia cambogia,Garcinia cambogia,Garcinia cambogia,1.0,[2063]
261,1,Pseudomonas,Pseudomonas,Pseudomonas,Pseudomonas,2.0,[989]
311,1,Ätherische Öle,Huile essentielle,Olio essenziale,essential oil,0.0,[853]
306,1,Furan,Furane,Furano,Furan,1.0,[1411]
396,1,Koffein,Caféine,Caffeina,caffein,1.0,[1315]
389,1,Frittieröl,huile de friture,Olio per friggere,Frying oil,2.0,[1248]
189,1,Helicobacter pylori,Helicobacter pylori,Helicobacter pylori,Helicobacter pylori,1.0,[1270]
413,1,Xylit,Xylitol,Xilitolo,Xylitol,1.0,[1446]
326,1,Isoleucin,Isoleucine,Isoleucina,Isoleucine,1.0,[958]
436,1,Ricinolsäure,Acide ricinoléique,Acido ricinoleico,ricinoleic acid,1.0,[1527]
431,1,Cobalt,Cobalt,Cobalto,Cobalt,1.0,[1689]
169,1,Endokrine Disruptoren,Perturbateur endocrinien,Interferenti endocrini,Endocrine disruptors,1.0,[1628]
137,1,Klimawandel,Changement climatique,Cambiamento climatico,Climate change,1.0,[2154]
93,1,Salmonella spp.,Salmonella spp.,Salmonella spp.,Salmonella spp.,1.0,[1794]
115,1,Antimon,Antimoine,Antimonio,Antimony,1.0,[1898]
244,1,Antibiotikaresistenzen,Antibiorésistance,Antibiotico-resistenza,Antibiotic resistance,1.0,[2118]
468,1,Organophosphor Flammschutzmittel (OPFM),retardateurs de flamme organophosphorés (OPFRs),ritardanti di fiamma organofosfati (OPFR),organophosphate flame retardants (OPFRs),1.0,[2139]
